smiles,VE1_A,AATS7p,ATSC1v,ATSC7v,ATSC3p,AATSC2c,AATSC0p,MATS3c,MATS5c,MATS8c,MATS5d,MATS1m,MATS6m,MATS1se,MATS4are,MATS6are,MATS7are,MATS5p,MATS1i,MATS4i,MATS6i,GATS3c,GATS6c,GATS7c,GATS8c,GATS2d,GATS4d,GATS5d,GATS1s,GATS4m,GATS5v,GATS6v,GATS4are,GATS5are,GATS3p,GATS5p,GATS8p,BCUTc-1h,BCUTc-1l,BCUTm-1l,AXp-7d,AXp-7dv,NssCH2,SsNH2,ETA_shape_y,AETA_beta_ns_d,IC2,BIC0,BIC1,CIC5,PEOE_VSA7,SMR_VSA3,SlogP_VSA2,EState_VSA4,EState_VSA5,EState_VSA10,MDEC-23,MDEC-33,MDEO-11,AMID_N,AMID_O,naHRing,n6aHRing,n9FAHRing,JGI2,JGI5,PetitjeanIndex,MATS7c,MATS4d,MATS1s,MATS1v,MATS8are,MATS8i,GATS5c,GATS8d,GATS6m,GATS8v,GATS6p,GATS4i,BCUTd-1h,MIC5,PEOE_VSA9,EState_VSA6,EState_VSA7,JGI4,JGI8,JGI9,JGI10
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,4.906507187,1.554827339,61.01404757,-505.86073,-3.196843261,0.001440229,0.215864674,-0.212918517,-0.271798324,0.251213945,-0.048292119,0.03273406,0.000741578,-0.045744798,0.090641497,0.13514442,-0.046749042,0.083892858,-0.049269524,0.088766104,-0.131812557,1.455538628,0.782045882,1.065307215,0.893254611,1.069711538,1.066249689,1.079596662,0.517230569,0.997560823,0.91491032,1.063448687,1.123514899,1.227789811,1.049258194,0.871602873,0.925682355,0.47668521,-0.493359711,11.68949276,0.027946249,0.004682038,0,0,0.396666667,0.03125,4.05916419,0.221013248,0.440510158,0.455385674,84.92913896,5.316788604,29.41196386,4.899909731,72.79640482,39.75836058,0,33.58874926,1.376389916,0.148601219,0.270221613,0,0,2,0.076923077,0.02328621,0.483870968,-0.074527113,-0.036307607,-0.022012829,0.014895804,0.030998834,0.149968131,1.22808521,0.934590081,0.893909891,0.955537813,1.08315147,0.904460648,3.262712649,57.44787777,27.94119224,66.73003775,6.066367068,0.034035088,0.009550197,0.007803108,0.005743943
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,4.96911625,1.573916103,122.2022702,233.3841047,-6.476709322,0.003460143,0.267446939,-0.066575151,-0.163146873,0.126728953,0.059717848,0.13344633,-0.000598015,0.020159116,-0.183928531,0.146846626,0.198313005,0.032069654,-0.02161084,-0.014789571,0.045455148,1.009358983,0.76094272,0.86092674,0.996046071,1.134564644,1.045801308,0.879489744,0.597355235,1.271038488,1.002006621,1.074641209,1.336338995,1.410977607,1.245451513,0.879443021,0.814908303,0.455200544,-0.384202041,11.68949333,0.026129824,0.007080851,0,0,0.400722022,0,3.902118869,0.263743168,0.466238674,0.072727273,60.66367068,5.316788604,37.82976085,4.899909731,72.79640482,32.3904829,36.92408129,19.21179536,2.460942222,0.109003883,0.319587729,0,0,2,0.099502488,0.029551657,0.5,-0.02877001,-0.034820211,-0.097337265,0.046534333,0.144538237,0.062013953,1.09800405,1.031794195,0.881207175,0.84341192,0.88180569,1.018896081,4.048628295,55.77830718,37.73215919,18.19910121,0,0.034295191,0.012410674,0.009661458,0.007725742
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,4.854748142,1.534264878,73.81447473,-211.1753418,-3.158942064,0.00316584,0.219725349,-0.168785741,-0.295885047,0.106921641,-0.037998933,0.030310075,0.011302707,-0.042656658,-0.001136039,0.205343305,0.019248344,0.070681406,-0.043220425,0.054112661,-0.102531047,1.323457016,0.735070225,0.861462181,0.972311541,1.076398206,1.070551105,1.056184155,0.522842223,1.033145922,0.93355753,1.073148391,1.174322833,1.283695166,1.060313497,0.899361164,0.962524791,0.458148526,-0.493069677,11.68949314,0.027269823,0.004859821,0,0,0.413312693,0.02173913,4.031241998,0.23578571,0.461638281,0.030769231,60.66367068,5.316788604,29.41196386,4.899909731,42.46456948,29.23457748,49.25201585,24.3512636,1.376389916,0.130561429,0.285160056,0,0,2,0.076023392,0.02417042,0.47826087,0.03433787,-0.03722991,-0.040013547,0.024109432,-0.109168253,0.064287152,1.261375178,0.989681076,0.910835094,0.96496169,1.073401295,0.944688762,3.25659908,56.0754015,27.94119224,48.53093655,18.19910121,0.034017094,0.009962546,0.008174726,0.006795093
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,5.036013938,1.355364072,74.2672747,-465.6646222,-5.499167307,0.00355896,0.239413373,-0.245166443,0.030806184,0.063646278,0.107639817,0.011446919,-0.114515468,-0.033151227,0.261707521,-0.200350433,0.418153306,0.104378832,-0.021118599,0.110113036,-0.188773889,1.391065282,1.207266189,0.956044964,0.937658102,1.066433315,1.061269886,0.934814412,0.585793101,0.839651271,0.962096503,1.075703656,0.890277948,1.56118807,1.081458544,0.935827144,0.817988045,0.540709397,-0.493182566,11.68696451,0.024773162,0.004639571,0,0,0.35125448,0.018867925,4.196616668,0.268855264,0.504086802,0.270969097,83.9233078,5.316788604,35.98131595,0,30.33183534,50.78253058,45.385462,19.95558608,0.765250257,0.113325834,0.213532666,0,0,2,0.092796093,0.027847222,0.5,0.1339592,-0.028639329,-0.064665518,0.023785306,0.189334246,0.104851937,0.83078906,0.871299889,1.077679202,0.9102223,1.142290875,1.04512336,4.157241841,57.8941408,27.94119224,42.46456948,11.38600992,0.035204678,0.010713202,0.008776149,0.007354833
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,4.992405573,1.443380132,97.37820492,419.9848057,-4.551700355,0.004627228,0.264170719,-0.081444687,0.007434385,0.055955348,-0.003914746,0.132551869,0.05238193,0.001127022,-0.204953988,0.239585229,0.361273766,0.003353549,-0.055587427,0.051541024,-0.060725346,1.239252775,0.867892542,0.648887923,1.129119666,1.12758385,1.066302119,1.019076617,0.618419799,1.196726562,1.009122882,1.110268007,1.370144305,1.094557587,1.17731661,1.034889315,0.963726553,0.463007544,-0.496024608,11.69960234,0.026977417,0.007632705,0,0,0.370892019,0.022222222,3.845975348,0.25007954,0.452873548,0.215384615,97.0618731,5.316788604,32.0465159,17.03264387,24.26546827,27.59594572,41.57594751,17.29373849,2.319620876,0.094483234,0.329287168,0,0,2,0.081871345,0.026960784,0.48,0.190246207,-0.030201685,-0.11924616,0.030490131,-0.116937198,0.031943975,0.818094365,1.087937234,0.914613496,0.871017267,1.089125016,0.958366953,4.048642021,55.43572539,37.73215919,48.53093655,30.33183534,0.037564688,0.010563785,0.008828263,0.006371383
[H]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N([H])C8=O)cc6C5=O)cc4)cn3)nc2)cc1,4.534987683,1.456601252,25.52069053,620.9958555,-1.007952345,0.00362145,0.220786128,-0.037288004,0.080727767,-0.025447465,0.037049301,0.044255746,-0.010586633,-0.053777263,-0.13271174,0.101313032,0.159798152,-9.65E-05,-0.113985352,-0.026945863,-0.016770702,1.281058382,0.740211435,0.79996527,1.166953893,1.104444444,1.119228674,0.876628576,0.562893658,1.093169984,1.051730334,1.113508368,1.230700665,0.967726968,0.988318407,0.989663843,0.879708746,0.456179478,-0.494788097,11.69913401,0.028872024,0.004746612,0,0,0.388081395,0.030612245,4.012702433,0.236270006,0.452431324,0.281690141,97.0618731,15.28474565,33.59667596,10.64942156,24.26546827,19.17814874,0,19.13405587,0.765250257,0.171030077,0.273316603,2,2,2,0.065843621,0.021545894,0.482758621,0.077300932,-0.129753226,-0.071407034,0.00740103,-0.176429871,0.071860486,0.789167617,1.161089505,1.031653529,0.856225782,1.049339896,1.035613041,3.253859167,53.80747512,51.72273537,60.92462369,42.46456948,0.034192593,0.009364633,0.006756075,0.006142366
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,4.998253766,1.47478856,97.37820492,158.8131979,-4.551700355,0.004405081,0.264170719,-0.119080469,-0.129768138,0.014965602,-0.009041198,0.132551869,0.066482322,0.001127022,-0.135750517,0.232672543,0.272468693,0.005834047,-0.055587427,0.051542681,-0.054998558,1.275057479,0.875433449,0.791492875,1.024022798,1.115327504,1.066302119,1.029018828,0.618419799,1.16001667,0.992709096,1.073826614,1.302005503,1.207450277,1.17731661,1.028771522,0.969705778,0.463214131,-0.495130421,11.69960234,0.026940044,0.007629465,0,0,0.370892019,0.022222222,3.895900155,0.25007954,0.452873548,0.061538462,84.92913896,5.316788604,32.0465159,17.03264387,24.26546827,27.59594572,42.26320467,17.74307772,2.319620876,0.094484116,0.329367056,0,0,2,0.078947368,0.028180354,0.5,0.155993008,-0.018517368,-0.11924616,0.030490131,-0.099178991,0.026662115,1.020393827,1.051853581,0.890061278,0.928424959,1.075110491,0.958365321,4.048642035,56.60646385,37.73215919,48.53093655,30.33183534,0.034894895,0.010474453,0.00757689,0.006983566
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,4.973598256,1.495572066,95.26766975,187.4348063,-4.914084876,0.004843918,0.269371582,-0.082321075,-0.094464326,0.072838995,0.002729101,0.139017872,0.056745863,0.00723453,-0.193060726,0.254544986,0.390531293,0.013279626,-0.050470138,0.032673397,-0.025022696,1.147502999,0.933452856,0.635694727,0.944050907,1.111305259,1.041688396,1.033431485,0.6143649,1.196250461,0.989470947,1.068503392,1.340433535,1.245748234,1.21822182,1.039558679,1.014736474,0.460568604,-0.494776952,11.69960234,0.026109241,0.007967026,0,0,0.384044527,0.013157895,3.914919976,0.267449089,0.483315835,0.074074074,72.79640482,5.316788604,32.0465159,17.03264387,24.26546827,27.59594572,34.2314165,15.87211048,2.319620876,0.111881793,0.335328536,0,0,2,0.088888889,0.030945419,0.5,0.207628523,-0.008865711,-0.113710258,0.03664477,-0.074866651,-0.014326843,0.982566075,1.089433826,0.909446495,0.921798586,1.063466605,0.97508404,4.048631515,55.268186,37.73215919,36.39820241,18.19910121,0.037460317,0.011579148,0.009388755,0.007621624
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,4.339492634,1.504689303,33.40777696,-451.9887256,-2.050881323,0.002285419,0.213216565,-0.224312475,-0.186854549,0.227621499,-0.084179748,0.032591302,-0.056781748,-0.0560927,0.093318328,0.112209326,0.014842809,0.08057018,-0.065571901,0.104458668,-0.128584255,1.486944276,0.826757916,1.060157581,0.828337882,1.039742213,1.043103448,1.125730994,0.518007656,0.992912392,0.902678905,1.1210909,1.107422445,1.11351833,1.036402958,0.873901663,0.929003983,0.517970275,-0.493435994,11.66564285,0.027288971,0.004389979,0,0,0.397452229,0.071428571,3.96883777,0.231538857,0.456726737,0.604276948,84.92913896,9.551078169,9.551078169,4.567099648,48.53093655,34.9638234,0,27.83825567,1.087380373,0.169905326,0.276793617,2,0,0,0.075702076,0.024061791,0.481481481,-0.071102015,-0.030928615,-0.018987788,0.009621707,0.10092287,0.126174488,1.115640884,0.917480035,0.946911276,0.974140869,1.134861911,0.889568238,3.330338373,54.71303798,27.23228313,66.73003775,6.066367068,0.037755331,0.009210996,0.007445988,0.005881335
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(S(=O)(=O)c5ccccc5)c4)c(=O)c3cc12,4.540443446,1.503496512,92.45061199,274.3469412,-5.351579553,0.005337141,0.277095446,-0.106139069,-0.172751524,0.156568723,0.029291036,0.146092329,0.061376926,0.017131756,-0.167138945,0.15044567,0.337885759,0.045624808,-0.043141264,-0.037105028,0.006185224,1.030192578,0.987635172,0.786700178,0.714566069,1.072826896,1.013309324,0.993798242,0.612989287,1.207017862,0.913338919,1.060837218,1.289847897,1.34614262,1.275904609,0.917917096,1.180146186,0.512724451,-0.408654944,11.66564285,0.024355974,0.006863566,0,0,0.403189066,0.064516129,3.797107829,0.291733137,0.504712987,0.325581395,42.46456948,9.551078169,17.96887515,4.567099648,48.53093655,27.59594572,24.76032847,16.16427714,2.271174456,0.137357585,0.34434955,2,0,0,0.094650206,0.029274376,0.5,0.018872364,0.03463034,-0.10501617,0.046146264,0.05912247,-0.148249415,1.210642891,1.03774103,0.892913642,1.07530357,1.050652847,1.03886721,4.048620267,50.79738189,37.02325008,18.19910121,0,0.035802469,0.010678809,0.00969856,0.009557103
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3cccc(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,5.063289157,1.266030129,76.66407903,-223.2839664,-6.714902794,0.005341189,0.254166147,-0.208552893,0.098345087,0.150232228,0.164557699,-0.007131923,-0.180310928,-0.016951034,0.086124587,-0.320424773,0.355822058,0.099402908,-0.010017583,0.008018131,-0.22859091,1.164281315,1.449283928,0.915324905,0.834560141,1.015698944,0.939842863,0.81738624,0.651066462,0.91615191,1.007260997,1.013852186,0.903344568,1.454763466,1.155243315,0.910156885,0.895507541,0.540356057,-0.372982862,11.68696452,0.023316182,0.004545989,0,0,0.361484669,0,4.094979267,0.307352205,0.537395582,0.466628125,53.59147246,5.316788604,35.98131595,12.13273414,0,58.69188417,27.60575806,15.3084893,0.765250257,0.103703661,0.174690688,0,0,2,0.108108108,0.033386752,0.5,0.150464609,0.014558929,-0.057448254,0.039544825,0.109946574,-0.029085624,0.756337162,0.843520755,1.152600985,1.013084267,1.115372546,1.000708535,4.15724301,56.37534572,33.50464373,5.316788604,0,0.034751773,0.01135986,0.010573077,0.010300526
[H]C(C)COCC(C)COCC(C)N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N([H])C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,4.9269517,1.134712291,1.92115933,251.3873385,-4.077182996,0.002251074,0.239054318,-0.168363837,0.043884939,0.065939793,0.127215756,0.020999027,0.159619608,-0.033893583,0.245579663,-0.080759722,0.396562628,-0.0613619,-0.061374911,0.075318791,-0.218541666,1.230376875,1.178542114,0.984602634,0.991514116,1.059197113,0.954664446,0.881103996,0.583191001,0.750575984,1.067078587,0.898248268,0.863703861,1.463464555,1.13334834,1.093436525,0.788857922,0.539527021,-0.417031972,11.68696452,0.023504473,0.005198179,5,0,0.336589031,0,4.465960147,0.282304347,0.562094562,0.616541373,48.73693008,10.21669833,73.35059437,17.38709842,6.9237372,45.52063902,24.68957012,14.5734815,0.765250257,0.098002031,0.258099514,0,0,2,0.106416275,0.031711111,0.476190476,0.115626395,0.046550396,-0.057622547,0.00057082,0.229702485,0.061490301,0.836439517,0.985641758,0.823812741,0.792785522,1.06447277,1.00235208,4.157206216,48.36771774,48.11629269,0,19.164263,0.03297491,0.012249501,0.009127358,0.008922219
[H]c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5cccc(C(C)(C)c6cccc(Oc7ccc8c(c7)C(=O)N([H])C8=O)c6)c5)cc4C3=O)cc2)cc1,4.479601406,1.479793314,150.4910657,324.0495261,-6.571868929,0.003723802,0.235420477,-0.141763966,0.103044991,0.052301081,0.047609482,0.048715382,-0.084375111,-0.019396073,0.045367477,-0.064280824,0.063251662,0.04708621,-0.027031069,-0.068936434,0.068806024,1.265146688,1.053198325,0.86445686,0.945699546,1.332479577,1.006204392,0.891561761,0.549657233,0.998647611,0.970700592,1.009519146,0.935884147,0.898342577,1.097444414,0.964024874,1.031829991,0.45323493,-0.495226105,11.69379356,0.028334674,0.005887993,1,0,0.358870968,0.019230769,4.161055483,0.208118225,0.455355342,0.25606875,101.4710324,5.316788604,23.62871892,23.1111761,10.46336122,19.17814874,0,19.20373549,0.531083697,0.081797698,0.217760133,0,0,2,0.071519796,0.022640604,0.5,-0.014064475,-0.026868884,-0.0594455,0.033271277,-0.074782152,-0.039289819,0.827958323,1.025808797,1.089517667,1.049528162,0.940703036,1.05703514,4.028078028,51.58855616,27.94119224,36.39820241,90.99550603,0.035294118,0.009401953,0.009890307,0.00670971
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccccc5)cc4)c(=O)c3cc12,4.256906728,1.384618988,51.23594952,235.8215577,-2.038960759,0.007035666,0.21972468,-0.134015472,-0.12601198,0.10398181,-0.016271867,0.027155807,-0.044667956,-0.055676604,-0.110339053,0.279944588,0.417080092,0.036024701,-0.068837014,0.030245511,-0.003470259,1.219984846,0.879263853,0.634052239,0.761083537,1.03199574,1.02218296,1.046329015,0.529036423,1.076534154,0.940864397,1.160731226,1.21503594,1.159141892,1.054557082,0.952389575,1.020063682,0.511837771,-0.494774233,11.66564285,0.025217262,0.004485306,0,0,0.438118812,0.086206897,3.728073095,0.270312671,0.489439157,0.292682927,48.53093655,9.551078169,9.551078169,4.567099648,12.13273414,19.17814874,24.15244919,15.32879782,1.087380373,0.146836496,0.318469855,2,0,0,0.072562358,0.026178862,0.466666667,0.1214613,-0.010011779,-0.055513437,0.02667874,0.090406726,-0.092974498,1.05562994,1.167059285,1.0195208,0.931959382,1.124238704,0.974449938,3.328836554,47.05017172,27.23228313,24.26546827,30.33183534,0.040395062,0.010672714,0.009637963,0.007186147
[H]c1ccc(Cc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,4.706923861,1.509246633,120.873368,-37.25334377,-5.546757289,0.003817607,0.226534247,-0.121463781,-0.147726741,0.039185438,0.054138936,0.028549712,-0.01469889,-0.027388232,-0.002121878,0.133941925,0.227278244,0.077486537,-0.007864991,-0.0046119,0.034799518,1.04409403,0.868489013,0.731870955,1.107565505,1.154985192,0.98260655,0.939858453,0.506962204,1.028575358,0.944354893,1.021222985,1.080581124,1.213457553,1.137813309,0.932889293,0.920027694,0.446429829,-0.377687968,11.68949329,0.026971608,0.005606948,1,0,0.423664122,0,3.902118869,0.238195954,0.468990983,0.072727273,53.94592702,5.316788604,29.41196386,22.44763434,36.39820241,23.97268592,39.0399435,19.21179536,1.376389916,0.114930572,0.242183093,0,0,2,0.078853047,0.026016771,0.5,0.129055367,0.005425841,-0.041219824,0.043728822,-0.175494088,0.047519593,1.072278948,1.099457058,0.989238439,0.914961053,0.985635564,1.000884,3.254273777,51.0636585,27.94119224,12.13273414,42.46456948,0.035932203,0.010969278,0.00938938,0.0071156
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,4.706923861,1.483202569,80.74612401,135.2026787,-3.1229525,0.004724318,0.222764987,-0.1031011,-0.061329941,0.06824232,0.012405563,0.028403225,-0.021004419,-0.04026349,-0.136299481,0.132159379,0.343115359,0.045366821,-0.038119028,0.023251867,-0.04944709,1.181138243,0.900850947,0.618913978,0.956683858,1.096335697,1.067964481,0.979290675,0.52647934,1.113267288,0.99156271,1.098611722,1.274872099,1.207979075,1.069797604,0.946358379,0.954197243,0.44773452,-0.494775078,11.68949334,0.026971608,0.004976439,0,0,0.427745665,0.013513514,3.81550071,0.245931003,0.452109261,0.037735849,60.66367068,5.316788604,29.41196386,4.899909731,36.39820241,23.97268592,36.92408129,19.21179536,1.376389916,0.114930572,0.298016809,0,0,2,0.078853047,0.026016771,0.5,0.203042451,-0.05526219,-0.053129765,0.031760724,-0.083108841,0.008070141,0.942674572,1.072161836,0.996613676,0.902757373,1.06178121,0.97981023,3.254273777,52.75123369,27.94119224,24.26546827,30.33183534,0.035932203,0.010969278,0.00938938,0.0071156
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,5.056704007,1.389561644,74.2672747,-395.0993904,-5.499167307,0.003460915,0.239413373,-0.258576679,-0.08371277,0.14588015,0.111926552,0.011446919,-0.08052043,-0.033151227,0.280936019,-0.162076677,0.35557628,0.109931685,-0.021118599,0.11014149,-0.182118468,1.40353664,1.130163548,0.999808816,0.892801326,1.056995852,1.058082889,0.937920107,0.585793101,0.809952291,0.937051022,1.040201958,0.871316513,1.596451771,1.081458544,0.924580338,0.828477892,0.540719015,-0.493084404,11.68696451,0.024528836,0.00462374,0,0,0.35125448,0.018867925,4.184745099,0.268855264,0.504086802,0.270969097,71.79057367,5.316788604,35.98131595,0,36.39820241,50.78253058,46.52778789,20.97963362,0.765250257,0.11335617,0.213584374,0,0,2,0.09035409,0.026756536,0.47826087,0.065798655,-0.013826528,-0.064665518,0.023785306,0.181721249,0.122002507,0.98978941,0.862659383,1.022353509,0.922656704,1.122272623,1.045095301,4.157241863,57.8941408,27.94119224,36.39820241,11.38600992,0.033507246,0.010523283,0.008896204,0.008100838
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,5.179702629,1.41990603,67.56632752,629.1352543,-4.600007214,0.003355746,0.23359786,-0.16918072,-0.104834386,0.033742868,0.089013967,0.052718053,0.099690081,-0.00950117,0.052719733,0.191467481,-0.033833681,0.04173513,-0.088570268,-0.074483533,0.00950287,1.311258684,0.672505632,1.436689801,1.391116982,1.269925101,1.038979696,0.830675422,0.529463079,1.000115952,0.988299207,0.992885442,1.00943651,1.143127685,1.060113482,0.958962988,0.884359916,0.449589736,-0.494699862,11.69394513,0.026290498,0.005374297,0,0,0.372019078,0.011363636,3.811954454,0.218484827,0.449374765,0.392996786,71.79057367,0,23.62871892,15.36327095,11.62981856,19.17814874,44.10688491,17.66758101,0.944940787,0.102479894,0.211098661,0,0,2,0.082962963,0.022351047,0.5,-0.190927311,-0.047375814,-0.055764981,0.018086099,0.211431065,0.060492494,1.024385967,1.138133208,0.92111134,0.816271541,0.986429595,1.075841516,4.028062916,48.89743433,33.62857852,60.66367068,42.46456948,0.034088319,0.011553164,0.008096136,0.006634056
O=Cc1ccc2c(c1)C(=O)N(c1cccc(Cc3cccc(N4C(=O)c5ccccc5C4=O)c3)c1)C2=O,5.020114457,1.463891062,46.13728888,-545.9674242,-5.518815933,0.003003602,0.226534247,-0.17076084,-0.108194445,0.149524067,-0.109448266,0.040285428,-0.130221334,-0.014271651,0.043595596,-0.017999741,-0.14911435,0.096239355,-0.094220103,-0.031768333,-0.084753099,1.144229524,0.856488154,0.846008338,0.616477006,1.095755183,1.125265909,1.150994108,0.490633055,0.92779483,0.929078318,1.107229033,1.034812766,1.544490909,1.120739126,0.871815453,1.130594052,0.445600875,-0.374232026,11.69511183,0.027004254,0.005743345,1,0,0.417938931,0,3.843116824,0.238195954,0.453043977,0.218181818,66.07866115,0,29.91487944,16.02681271,23.09901094,23.97268592,42.41572144,16.07877974,1.108578822,0.121745535,0.241632038,0,0,2,0.068100358,0.024498051,0.5,-0.107218806,-0.071646066,-0.026993706,0.016691264,0.103906936,-0.083160028,1.214294869,0.867461532,1.07540763,1.11458143,1.075895855,1.048360163,3.258910016,49.57169486,33.62857852,60.66367068,12.13273414,0.03640625,0.009443392,0.006429977,0.006114394
[H]c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,4.973598256,1.520244218,137.5863824,11.73104201,-7.377639394,0.003958012,0.271563478,-0.096333568,-0.181828276,0.041565348,0.041527703,0.143382554,0.06581615,0.02857428,-0.064598628,0.27716801,0.301155296,0.045155399,-0.021135219,0.005967729,0.051155545,1.012667069,0.918949079,0.753492679,1.093016712,1.161387632,0.963514226,0.988905325,0.596166272,1.095573819,0.942697013,0.995351493,1.163751564,1.240904733,1.258334597,1.009641061,0.974178321,0.459597158,-0.383993135,11.69873633,0.026109241,0.008550728,1,0,0.380514706,0,3.997386236,0.259940382,0.498581624,0.107142857,66.07866115,5.316788604,32.0465159,22.09317978,30.33183534,27.59594572,36.27036065,15.87211048,2.319620876,0.111881793,0.280964375,0,0,2,0.088888889,0.030945419,0.5,0.135878809,0.038701025,-0.104364858,0.048734655,-0.157314849,0.024559736,1.118615848,1.108597285,0.89943047,0.930568893,1.002470899,0.99250053,4.048631515,53.54524333,37.73215919,12.13273414,42.46456948,0.037460317,0.011579148,0.009388755,0.007621624
