smile,value_min,value_max,value_mean,testTemperature,testfrequency,labled
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0015690683608314386,0.0015690683608314386,0.0015690683608314386,-150,7.0,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0011983409824773044,0.0011983409824773044,0.0011983409824773044,-150,7.698970004336019,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0009152061687989569,0.0009152061687989569,0.0009152061687989569,-150,8.397940008672037,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0006989682701484823,0.0006989682701484823,0.0006989682701484823,-150,9.096910013008056,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0005338214037621888,0.0005338214037621888,0.0005338214037621888,-150,9.795880017344075,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00040769417322397396,0.00040769417322397396,0.00040769417322397396,-150,10.494850021680094,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00031136731816467966,0.00031136731816467966,0.00031136731816467966,-150,11.193820026016112,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00023779983425554742,0.00023779983425554742,0.00023779983425554742,-150,11.892790030352131,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.002332659615178207,0.002332659615178207,0.002332659615178207,-100,7.0,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0016696188171784155,0.0016696188171784155,0.0016696188171784155,-100,7.698970004336019,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0011855635821222778,0.0011855635821222778,0.0011855635821222778,-100,8.397940008672037,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0008371071700038132,0.0008371071700038132,0.0008371071700038132,-100,9.096910013008056,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0005887199107436781,0.0005887199107436781,0.0005887199107436781,-100,9.795880017344075,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0004128781317380552,0.0004128781317380552,0.0004128781317380552,-100,10.494850021680094,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00028899069382783474,0.00028899069382783474,0.00028899069382783474,-100,11.193820026016112,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00020199952121446898,0.00020199952121446898,0.00020199952121446898,-100,11.892790030352131,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0029082914679525156,0.0029082914679525156,0.0029082914679525156,-50,7.0,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0022332090790564535,0.0022332090790564535,0.0022332090790564535,-50,7.698970004336019,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001714828997482506,0.001714828997482506,0.001714828997482506,-50,8.397940008672037,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013167770491761374,0.0013167770491761374,0.0013167770491761374,-50,9.096910013008056,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0010111222730243162,0.0010111222730243162,0.0010111222730243162,-50,9.795880017344075,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0007764171248565903,0.0007764171248565903,0.0007764171248565903,-50,10.494850021680094,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0005961925355668989,0.0005961925355668989,0.0005961925355668989,-50,11.193820026016112,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0004578022921965767,0.0004578022921965767,0.0004578022921965767,-50,11.892790030352131,1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.00421462655561677,0.00421462655561677,0.00421462655561677,50,7.0,1
