smile,value_min,value_max,value_mean,labled,Temperature,Frequency,ATSC1d,AATSC8i,MATS3dv,MATS5d,MATS7d,MATS1s,MATS3s,MATS1v,MATS7are,MATS1i,GATS8d,GATS8m,GATS2v,GATS6v,GATS8v,GATS7p,GATS7i,AXp-2d,SdssC,SaaaC,MINdO,IC1,CIC5,PEOE_VSA8,SMR_VSA6,SlogP_VSA3,EState_VSA3,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,n6HRing,naRing,JGI8,JGI10
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0013,0.0013,0.0013,0,0.222222222,0.155125461,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0013,0.0013,0.0013,0,0.333333333,0.387813653,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0013,0.0013,0.0013,0,0.333333333,0.310250922,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0013,0.0013,0.0013,0,0.555555556,0.542939114,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.001,0.001,0.001,0,0.222222222,0.465376384,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.001,0.001,0.001,0,0.222222222,0.387813653,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.001,0.001,0.001,0,0.222222222,0.310250922,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.001,0.001,0.001,0,0.333333333,0.465376384,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0003,0.0003,0.0003,0,0.444444444,0.542939114,0.207457519,0.630581025,0.603342594,0.606061875,0.637975774,0.259337158,0.635872331,0.798001793,0.522376206,0.819278557,0.345775294,0.194295152,0.417610821,0.713151612,0.156143154,0.678723458,0.822441284,0.319019316,0.797823971,0.297804484,0.351334777,0.315215374,0.026752256,0.457820365,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.2507799,0,0.222222222,0.533444673,0.549360961
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0482,0.0482,0.0482,0,0.666666667,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0469,0.0469,0.0469,0,0.666666667,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0451,0.0451,0.0451,0,0.666666667,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0401,0.0401,0.0401,0,0.666666667,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0371,0.0371,0.0371,0,0.555555556,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0334,0.0334,0.0334,0,0.555555556,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0278,0.0278,0.0278,0,0.666666667,0.387813653,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0274,0.0274,0.0274,0,0.555555556,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0231,0.0231,0.0231,0,0.444444444,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.02,0.02,0.02,0,0.555555556,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0185,0.0185,0.0185,0,0.666666667,0.465376384,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.016,0.016,0.016,0,0.444444444,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0131,0.0131,0.0131,0,0.555555556,0.387813653,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.012,0.012,0.012,0,0.444444444,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0102,0.0102,0.0102,0,0.333333333,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0095,0.0095,0.0095,0,0.666666667,0.542939114,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0086,0.0086,0.0086,0,0.444444444,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0083,0.0083,0.0083,0,0.555555556,0.465376384,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.008,0.008,0.008,0,0.333333333,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0059,0.0059,0.0059,0,0.444444444,0.387813653,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0056,0.0056,0.0056,0,0.333333333,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0046,0.0046,0.0046,0,0.222222222,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0045,0.0045,0.0045,0,0.111111111,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0045,0.0045,0.0045,0,0.222222222,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0045,0.0045,0.0045,0,0.333333333,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0044,0.0044,0.0044,0,0.222222222,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0044,0.0044,0.0044,0,0.333333333,0.387813653,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0043,0.0043,0.0043,0,0.555555556,0.542939114,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0041,0.0041,0.0041,0,0.222222222,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0039,0.0039,0.0039,0,0.444444444,0.465376384,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.0033,0.0033,0.0033,0,0.333333333,0.465376384,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
