smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,MATS3dv,MATS1s,MATS3m,MATS6v,MATS7are,MATS1i,GATS8m,GATS8v,GATS1i,GATS7i,SaaaC,AETA_beta_ns_d,IC2,MIC5,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA10,JGI10,CSC1=CC=CC=C1,COC1=CC=C2CNCC2=C1,CC(C)=O,CC1=CC=C2CN(C)CC2=C1,CC1=CC=CC(N)=C1,CCC1=CC=C(N)C=C1,CN1CC2=CC=C(O)C=C2C1,FCC1=CC=CC=C1,C1=CC=C(CC2=CC=CC=C2)C=C1,CC1=CC=C(O)C=C1
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0009,0.0009,0.0009,0,0,0.232688192,0.430962264,0.763983657,0.645995298,0.339534679,0.323689993,0.684468132,0.624236835,0.35651593,0.237957694,0.913938699,0.297804484,0.34375,0.539398775,0.632922511,0.074604306,0.640887953,0.0457708,0.390627682,0.268485421,0,0,1,1,0,0,0,0,1,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0678,0.0678,0.0678,0,0.666666667,0.232688192,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0665,0.0665,0.0665,0,0.666666667,0.155125461,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0665,0.0665,0.0665,0,0.666666667,0.077562731,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0575,0.0575,0.0575,0,0.666666667,0.310250922,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0505,0.0505,0.0505,0,0.555555556,0.077562731,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0436,0.0436,0.0436,0,0.555555556,0.155125461,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0436,0.0436,0.0436,0,0.666666667,0.387813653,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.037,0.037,0.037,0,0.555555556,0.232688192,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0319,0.0319,0.0319,0,0.666666667,0.465376384,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0297,0.0297,0.0297,0,0.444444444,0.077562731,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0286,0.0286,0.0286,0,0.555555556,0.310250922,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0217,0.0217,0.0217,0,0.444444444,0.155125461,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0191,0.0191,0.0191,0,0.555555556,0.387813653,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0187,0.0187,0.0187,0,0.666666667,0.542939114,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0165,0.0165,0.0165,0,0.444444444,0.232688192,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0134,0.0134,0.0134,0,0.333333333,0.077562731,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0132,0.0132,0.0132,0,0.444444444,0.310250922,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0129,0.0129,0.0129,0,0.555555556,0.465376384,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0093,0.0093,0.0093,0,0.333333333,0.155125461,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0085,0.0085,0.0085,0,0.444444444,0.387813653,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.008,0.008,0.008,0,0.555555556,0.542939114,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0072,0.0072,0.0072,0,0.333333333,0.232688192,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0056,0.0056,0.0056,0,0.333333333,0.310250922,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0056,0.0056,0.0056,0,0.444444444,0.465376384,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0053,0.0053,0.0053,0,0.222222222,0.077562731,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0045,0.0045,0.0045,0,0.222222222,0.155125461,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0045,0.0045,0.0045,0,0.333333333,0.387813653,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0042,0.0042,0.0042,0,0.222222222,0.232688192,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0035,0.0035,0.0035,0,0.444444444,0.542939114,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0032,0.0032,0.0032,0,0.333333333,0.465376384,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.003,0.003,0.003,0,0.222222222,0.310250922,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0029,0.0029,0.0029,0,0.111111111,0.077562731,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0024,0.0024,0.0024,0,0.222222222,0.387813653,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0021,0.0021,0.0021,0,0.111111111,0.155125461,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0021,0.0021,0.0021,0,0.333333333,0.542939114,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0017,0.0017,0.0017,0,0.222222222,0.465376384,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0014,0.0014,0.0014,0,0.111111111,0.232688192,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,0,0.111111111,0.465376384,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,0,0.111111111,0.387813653,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,0,0.111111111,0.310250922,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0013,0.0013,0.0013,0,0.222222222,0.542939114,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0011,0.0011,0.0011,0,0,0.465376384,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0011,0.0011,0.0011,0,0,0.387813653,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001,0.001,0.001,0,0,0.310250922,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001,0.001,0.001,0,0.111111111,0.542939114,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0009,0.0009,0.0009,0,0,0.077562731,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0008,0.0008,0.0008,0,0,0.542939114,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0008,0.0008,0.0008,0,0,0.232688192,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.0008,0.0008,0.0008,0,0,0.155125461,0.443790652,0.784250343,0.642238814,0.205819966,0.287558196,0.605009164,0.565567737,0.400987082,0.273209394,0.853563676,0.361424616,0.785714286,0.468477738,0.544538171,0.069537056,0.783307498,0.0457708,0.299623811,0.226552486,0,0,0,0,0,0,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)c3)c2C#N)cc1,0.0103,0.0103,0.0103,0,0.388888889,0.077562731,0.536102194,0.267097551,0.260450685,0.366226235,0.370079005,0.665205765,0.642024787,0.405560052,0.323124033,0.736770968,0.297804484,0.234042553,0.575187041,0.658684836,0.259333057,0.640887953,0.0457708,0.259650633,0.42827678,2,0,0,0,0,0,0,0,0,0
