smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VE1_A,AATS7d,AATS3v,AATS7v,AATS2p,AATS6p,AATS7p,AATS6i,AATS8i,ATSC6d,ATSC6m,ATSC1v,ATSC5v,ATSC3p,AATSC1s,AATSC3s,AATSC3se,MATS3dv,MATS2d,MATS5d,MATS3s,MATS3m,MATS8m,MATS6v,MATS3are,MATS7are,MATS1p,MATS3p,MATS4i,MATS7i,MATS8i,GATS2d,GATS4d,GATS5d,GATS6d,GATS3s,GATS4s,GATS3m,GATS4m,GATS6m,GATS8m,GATS2v,GATS5v,GATS4are,GATS5are,GATS6are,GATS7are,GATS4p,GATS5p,GATS8p,GATS7i,GATS8i,BCUTi-1l,C1SP3,Xc-6dv,AXp-3d,NssCH2,ETA_shape_p,ETA_shape_y,AETA_dBeta,IC1,IC2,CIC5,MIC5,PEOE_VSA7,PEOE_VSA9,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA7,EState_VSA8,EState_VSA10,MDEC-33,AMID_X,n6HRing,JGI3,JGI5,c1ccc(-c2ccccn2)cc1,CC,COc1ccccn1,CN1CCCC1=O,Cc1ccc(P)cc1,Cc1cccc(C)c1N,CNc1ccc(O)cc1,Cc1ccc(N)cc1O,Nc1cccc(O)c1,Cc1cccc(N)c1,Cc1ccccc1,Cc1cccc(-c2ccccc2)n1,NCN,CC1CCc2ccccc21,N#Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)ccn1,Nc1cccc2c1CCC2,Nc1ccc(-c2ccccc2)cc1,NCCN,S,CC(C)=O,COc1ccc(S)cc1,COc1ccc(N)cn1,CC1CCCCC1,c1ccncc1,CN,CC=O,c1ccccc1,COc1ccc(N)cc1,Nc1cccc(P)c1,Cc1cc(C)c2c(c1)CCC2,COc1ccc2ccccc2c1,Nc1ccc(-c2ccccn2)cc1,CS,Cc1ccc(O)c(C)c1,c1ccc2c(c1)Cc1cc3c(cc1O2)CNC3,O=C1CCCN1,Cc1cc2c(cc1N)CCC2,CCC1CCC(N)CC1,Cc1cc(O)ccc1O,CSc1ccccc1,CC(C)C,C1CCC(CC2CCCCC2)CC1,NCc1ccccc1,CC1CCC(N)CC1,Sc1ccccc1,c1ccc(Oc2ccccn2)cc1,Nc1ccc(O)nc1,Cc1ccc2c(c1)CN(C)C2,CCN1Cc2ccccc2C1,O=C1CCCN1c1ccccc1,COc1ccc(O)cc1,CC(C)N,Nc1ccc2c(c1)CCC2,CCc1ccccc1,CSc1ccc(O)cc1,NC1CCCCC1,Cc1ccnc(C)c1,Cc1ccc2c(c1N)CCC2,Cc1cccc(-c2ccccc2)c1,Nc1ccc(N)cc1,Nc1cc(N)c2c(c1)CCC2,CNc1ccc(N)cc1,Cc1ccccc1N,Cc1ccc(-c2ccncc2)cc1,Cc1ccc(N)cc1,C1CCCCC1,Cc1cccc2c1CCC2,O=Cc1ccc2c(c1)CNC2,Oc1ccc(O)cc1,Cc1ccc(O)cc1,CCc1ccc2c(c1)CNC2,Nc1cccnc1,CCNC,COc1cccc(N)c1,Oc1ccccn1,c1ccc2c(c1)Cc1ccccc1-2,Cc1ccnc(-c2ccccc2)c1,CCc1ccc(O)cc1,CNCN,Oc1ccc2ccccc2c1,COc1ccc(C)cc1,Oc1ccccc1-c1ccccc1,Cc1c(N)ccc2c1CCC2,CCC,NC(N)=O,Cc1ccc2c(c1)CCC2,Cc1ccccn1,NCC=O,Nc1ccccc1,Oc1ccc(-c2ccncc2)cc1,C=O,Cc1cc(N)ccc1O,Cc1ccc(N)c2c1CCC2,O=CNc1ccccc1,Oc1ccc(S)cc1,Nc1ccc(O)cc1,Nc1ccc(-c2cnccn2)cc1,c1ccc2c(c1)CCC2,c1ccc2c(c1)Cc1ccccc1O2,CNc1ccc(S)cc1,Cc1cc(C)cc(C)c1
Cc1ccccc1Oc1ccc(C(C)(C)c2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)cc2)cc1,2.78,3.26,3.02,0,0.388888889,0.318961937,0.202832602,0.490521288,0.536524668,0.427523621,0.379968683,0.49288655,0.430269718,0.176466369,0.152158895,0.775914871,0.79927383,0.232815907,0.736794866,0.44862076,0.720410512,0.577148174,0.452222168,0.172986482,0.180283544,0.755303934,0.496309214,0.231879748,0.699381501,0.49006799,0.331306555,0.354090645,0.270890783,0.350840133,0.546075041,0.658422065,0.632943036,0.732046814,0.301810866,0.202995068,0.243388444,0.774984572,0.499004226,0.609651914,0.722882042,0.39153894,0.22425489,0.560056126,0.465352825,0.695171866,0.151030803,0.201396892,0.549408483,0.437182721,0.322889798,0.382176756,0.444791568,0.321738891,0.991866355,0.285714286,0.355314796,0.814893251,0,0.281969589,0.242743622,0.751368308,0.592134243,0.643437946,0.295055275,0.420781793,0.499415005,0.283592403,0.184110148,0.350317239,0.398227833,0.328701661,0.401115213,0,0.506975971,0,0,0.168652539,0.17416467,0,10,0,0,0,0,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,0,0,4,0,0,6,0,0,0,0,1,0,4,1,0,2,0,1,0,0,0,0,0
Cc1ccccc1Oc1c(C)cc(-c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)c(C)c2)cc1C,3.4,3.4,3.4,0,0.388888889,0.548745943,0.254008151,0.285676266,0.60458857,0.311951847,0.331762039,0.58025182,0.39012346,0.115796524,0.346938257,0.597611134,0.697221521,0.243302542,0.380048296,0.291286975,0.723084129,0.58799247,0.48396203,0.183655735,0.336958843,0.447433261,0.529017441,0.272903853,0.865359336,0.40608861,0.419153862,0.415421232,0.276359385,0.200570682,0.803824788,0.404167438,0.598747565,0.550012884,0.536047612,0.537017942,0.456664465,0.799109108,0.592095776,0.561470793,0.761913907,0.424514668,0.145648702,0.396867803,0.612089526,1,0.18679429,0.14199899,0.339531496,0.099903992,0.433629864,0.402146994,0.611851851,0.328128273,0.969324824,0.428571429,0,0.756435503,0,0.437819915,0.439906211,0.732560242,0.624911684,0.565577789,0.35265683,0.401793452,0.696232889,0.283592403,0.138755701,0.300194549,0.6867378,0.273804272,0.401115213,0,0.741680853,0,0,0.135545782,0.320278626,0,11,0,0,0,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,1,0,2,0,1,0,0,0,0,2
Cc1ccccc1Oc1c(C)cc(-c2cc(C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccccc6Oc6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3C)c(C)c2)cc1C,3.31,3.31,3.31,0,0.388888889,0.318961937,0.254008151,0.285676266,0.60458857,0.311951847,0.331762039,0.58025182,0.39012346,0.115796524,0.346938257,0.597611134,0.697221521,0.243302542,0.380048296,0.291286975,0.723084129,0.58799247,0.48396203,0.183655735,0.336958843,0.447433261,0.529017441,0.272903853,0.865359336,0.40608861,0.419153862,0.415421232,0.276359385,0.200570682,0.803824788,0.404167438,0.598747565,0.550012884,0.536047612,0.537017942,0.456664465,0.799109108,0.592095776,0.561470793,0.761913907,0.424514668,0.145648702,0.396867803,0.612089526,1,0.18679429,0.14199899,0.339531496,0.099903992,0.433629864,0.402146994,0.611851851,0.328128273,0.969324824,0.428571429,0,0.756435503,0,0.437819915,0.439906211,0.732560242,0.624911684,0.565577789,0.35265683,0.401793452,0.696232889,0.283592403,0.138755701,0.300194549,0.6867378,0.273804272,0.401115213,0,0.741680853,0,0,0.135545782,0.320278626,0,11,0,0,0,0,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,1,0,2,0,1,0,0,0,0,2
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,2.85,2.85,2.85,0,0.384444444,0.427370981,0.295512034,0.487276431,0.74158684,0.33771582,0.59443153,0.494746719,0.301312279,0.179348165,0.166697307,0.740759401,0.760864705,0.253694371,0.649036831,0.595648614,0.705615913,0.553951895,0.50243885,0.241766864,0.310563407,0.701710085,0.489706073,0.305904154,0.573133814,0.408657734,0.440884223,0.281416171,0.610868097,0.326871609,0.366862013,0.824835239,0.745602679,0.508516821,0.392711817,0.271116075,0.308861007,0.642747177,0.353008426,0.452168988,0.587622265,0.445653082,0.343967568,0.384020845,0.536574417,0.328121002,0.368252009,0.235385564,0.665970962,0.658352911,0.360932667,0.276402518,0.3790811,0.284263377,0.972194015,0.142857143,0,0.619659435,0,0.384843061,0.514639348,0.780268659,0.47678961,0.361061126,0.088055807,0.353194845,0.304220513,0.283592403,0.001840929,0.340585096,0.229274433,0.164350831,0.225110427,0,0.441226321,0,0,0.350577416,0.46982009,0,8,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,2.7,2.7,2.7,0,0.777777778,0.318961937,0.295512034,0.487276431,0.74158684,0.33771582,0.59443153,0.494746719,0.301312279,0.179348165,0.166697307,0.740759401,0.760864705,0.253694371,0.649036831,0.595648614,0.705615913,0.553951895,0.50243885,0.241766864,0.310563407,0.701710085,0.489706073,0.305904154,0.573133814,0.408657734,0.440884223,0.281416171,0.610868097,0.326871609,0.366862013,0.824835239,0.745602679,0.508516821,0.392711817,0.271116075,0.308861007,0.642747177,0.353008426,0.452168988,0.587622265,0.445653082,0.343967568,0.384020845,0.536574417,0.328121002,0.368252009,0.235385564,0.665970962,0.658352911,0.360932667,0.276402518,0.3790811,0.284263377,0.972194015,0.142857143,0,0.619659435,0,0.384843061,0.514639348,0.780268659,0.47678961,0.361061126,0.088055807,0.353194845,0.304220513,0.283592403,0.001840929,0.340585096,0.229274433,0.164350831,0.225110427,0,0.441226321,0,0,0.350577416,0.46982009,0,8,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,2.6,2.6,2.6,0,0.384444444,0.25516955,0.295512034,0.487276431,0.74158684,0.33771582,0.59443153,0.494746719,0.301312279,0.179348165,0.166697307,0.740759401,0.760864705,0.253694371,0.649036831,0.595648614,0.705615913,0.553951895,0.50243885,0.241766864,0.310563407,0.701710085,0.489706073,0.305904154,0.573133814,0.408657734,0.440884223,0.281416171,0.610868097,0.326871609,0.366862013,0.824835239,0.745602679,0.508516821,0.392711817,0.271116075,0.308861007,0.642747177,0.353008426,0.452168988,0.587622265,0.445653082,0.343967568,0.384020845,0.536574417,0.328121002,0.368252009,0.235385564,0.665970962,0.658352911,0.360932667,0.276402518,0.3790811,0.284263377,0.972194015,0.142857143,0,0.619659435,0,0.384843061,0.514639348,0.780268659,0.47678961,0.361061126,0.088055807,0.353194845,0.304220513,0.283592403,0.001840929,0.340585096,0.229274433,0.164350831,0.225110427,0,0.441226321,0,0,0.350577416,0.46982009,0,8,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
Cc1ccccc1-c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1C,2.4,2.4,2.4,0,0.777777778,0.382754324,0.295512034,0.487276431,0.74158684,0.33771582,0.59443153,0.494746719,0.301312279,0.179348165,0.166697307,0.740759401,0.760864705,0.253694371,0.649036831,0.595648614,0.705615913,0.553951895,0.50243885,0.241766864,0.310563407,0.701710085,0.489706073,0.305904154,0.573133814,0.408657734,0.440884223,0.281416171,0.610868097,0.326871609,0.366862013,0.824835239,0.745602679,0.508516821,0.392711817,0.271116075,0.308861007,0.642747177,0.353008426,0.452168988,0.587622265,0.445653082,0.343967568,0.384020845,0.536574417,0.328121002,0.368252009,0.235385564,0.665970962,0.658352911,0.360932667,0.276402518,0.3790811,0.284263377,0.972194015,0.142857143,0,0.619659435,0,0.384843061,0.514639348,0.780268659,0.47678961,0.361061126,0.088055807,0.353194845,0.304220513,0.283592403,0.001840929,0.340585096,0.229274433,0.164350831,0.225110427,0,0.441226321,0,0,0.350577416,0.46982009,0,8,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
Cc1ccccc1-c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1C,2.6,3.2,2.9,0,0.384444444,0.446546712,0.144770801,0.309946488,0.766582717,0.163663254,0.538379091,0.352983503,0.139260067,0.290547192,0.067725098,0.716617377,0.797240023,0.194618053,0.639452012,0.616702057,0.682655566,0.499512378,0.466139564,0.265083565,0.381105297,0.667614996,0.409853372,0.306109278,0.62777534,0.315756574,0.394150483,0.515460039,0.56523306,0.280691645,0.388472978,0.976895214,0.609332872,0.453820907,0.391537488,0.298411751,0.263160374,0.690442436,0.38362729,0.423671333,0.546568129,0.411233919,0.204137685,0.295942938,0.5382788,0.345285498,0.36019877,0.101521904,0.444168841,0.617250602,0.422644736,0.426470716,0.211273495,0.354655958,0.94726681,0.142857143,0,0.572096971,0,0.525702571,0.601593664,0.820496397,0.601866711,0.460124338,0.176289536,0.255843158,0.212568327,0.274558387,0.132818077,0.049581097,0.276327921,0.232801899,0.046031821,0,0.407777593,0,0,0.457417033,0.461547514,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1-c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4c(C)c3c2=O)cc1C,2.8,2.8,2.8,0,0.384444444,0.446546712,0.139146525,0.310194744,0.803895806,0.213415124,0.471115063,0.250668994,0.210627003,0.376937339,0.12653499,0.750086194,0.791433332,0.206372737,0.492007228,0.653118156,0.689844995,0.483749239,0.475061526,0.295606084,0.522570819,0.579344205,0.368173507,0.344455346,0.690456295,0.467302846,0.406119218,0.487801693,0.561525773,0.379688183,0.173546211,0.869479962,0.643904679,0.40210883,0.660977857,0.329717936,0.232358392,0.706906006,0.309973804,0.387227871,0.442188232,0.47097334,0.179989265,0.181560587,0.648978169,0.249500384,0.573809199,0.313744063,0.443620306,0.774133663,0.462375974,0.402430394,0.278204501,0.311470905,0.940384366,0.214285714,0,0.493989359,0,0.664710235,0.657666594,0.780650327,0.637262163,0.519028221,0.131178088,0.286734876,0.237868908,0.274558387,0.132818077,0.098081763,0.276327921,0.264768486,0.046031821,0,0.492076345,0,0,0.504554462,0.477519232,0,4,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1-c1ccc(-n2c(=O)c3c(C)c4c(=O)[nH]c(=O)c4c(C)c3c2=O)cc1C,2.6,2.6,2.6,0,0.384444444,0.446546712,0.138864592,0.222998792,0.837381911,0.144480826,0.412259038,0.217525077,0.160117886,0.393394333,0.169121464,0.779415356,0.701697938,0.217451047,0.388382007,0.693664246,0.696272082,0.469604284,0.483268714,0.332643919,0.639218503,0.450541843,0.326958278,0.384816506,0.724177056,0.386810886,0.419227656,0.504992823,0.558098616,0.474168612,0,0.86706324,0.66618905,0.361210518,0.875052542,0.422612164,0.208684933,0.723841744,0.248800474,0.359024753,0.360838172,0.615998554,0.163334456,0.089255105,0.675581784,0.167447838,0.746799676,0.508579535,0.400174846,0.904586841,0.455753273,0.385056177,0.271397829,0.282066282,0.934217494,0.285714286,0,0.426777569,0,0.79453237,0.710034264,0.743294636,0.627005673,0.374615878,0.304443322,0.204702887,0.263169489,0.274558387,0.132818077,0.14658243,0.276327921,0.264768486,0.046031821,0,0.583362381,0,0,0.513632496,0.471243705,0,5,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
CC1CCCC(CC2CCC(n3c(=O)c4c5ccc(c6c(=O)[nH]c(=O)c56)c4c3=O)C(C)C2)C1,2.57,2.57,2.57,0,0.384444444,0.446546712,0.11267498,0.21139527,0.019007957,0.141542342,0.103865004,0.013312077,0.254062406,0.544192261,0.428219837,0.632837666,0.81076335,0.390785124,0.685668274,0.693833552,0.933240903,0.700232097,0.582264552,0.790256263,0.577765835,0.726364558,0.823538421,0.558298866,0.523007466,0.643874576,0.656262379,0.476717047,0.701908345,0.559716231,0.590605287,0.494017769,0.420232586,0.431142752,0.217395038,0.233090195,0.479429696,0.203413935,0.145754921,0.413357882,0.167775967,0.428667852,0.374565411,0.902275472,0.437742483,0.131669885,0.330786237,0.459812121,0.234148685,0.223439164,0.409867611,0.552109487,0.555317291,0.406393337,0.903889445,0.142857143,0,0.352864497,0.8,0.448515163,0.656498557,0.166096514,0.315176985,0.462776954,0.252500322,0.094354217,0.194477903,0.202080918,0.235888288,0.239413294,0.320396423,0,0.173926525,0,0.554515378,0,0,0.369956184,0.591941492,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Cc1ccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)NC6=O)cc4C3=O)c2)cc1,3.1,3.1,3.1,0,0.388888889,0.446546712,0.425555931,0.606330516,0.710091261,0.634526236,0.877410157,0.872144442,0.692702246,0.041899031,0.122913602,0.647057938,0.70112153,0.3134231,0.655461645,0.44374662,0.550282495,0.589301652,0.465639426,0.414824711,0.264821979,0.716300333,0.572059483,0.159416745,0.521352562,0.386312424,0.450436807,0.452872917,0.646869382,0.312669984,0.552822159,0.593490978,0.472422388,0.560789003,0.483043994,0.246478668,0.409431423,0.808354962,0.730276645,0.995744106,0.839954822,0.517796352,0.372781149,0.607623358,0.415197999,0.597926745,0.341504821,0.189716171,0.338939604,0.955266251,0.269568179,0.473576111,0.493092554,0.452455355,0.204052706,0.071428571,0.291920894,0.646373617,0,0.216901939,0.225420217,0.824368586,0.561806178,0.551358986,0.035295382,0.524414853,0.193212805,0.283592403,0.186912005,0.238434423,0.107800941,0.324183768,0.049105641,0.079420435,0.384546739,0,0,0.399801525,0.148586325,0,5,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
Cc1ccc(P(=O)(c2cccc(N3C(=O)c4ccccc4C3=O)c2)c2cccc(N3C(=O)c4ccc(C=O)cc4C3=O)c2)cc1,3.1,3.1,3.1,0,0.388888889,0.446546712,0.635125587,0.673339023,0.791749396,0.734665157,0.928264325,1,0.818643119,0.02727138,8.88E-16,0.590538254,0.70627727,0.237401803,0.679326156,0.356988379,0.610654677,0.673212694,0.544798826,0.524150609,0.324938417,0.665290351,0.733682654,0.247472724,0.558125101,0.345507739,0.614076817,0.489396774,0.570094285,0.231433177,0.563872842,0.741405393,0.450785008,0.541412246,0.487829882,0.368779962,0.564871226,0.567455923,0.744842809,0.890175148,0.724046134,0.647103007,0.418398977,0.534165822,0.351486787,0.625733454,0.572823619,0.408170461,0.407787369,0.818372494,0.323906801,0.737917189,0.420100219,0.447403455,0.204052188,0.071428571,0.291920894,0.585260765,0,0.280040467,0.256978455,0.834694422,0.430113586,0.480295378,0.242020084,0.428205047,0.193212805,0.356069873,0.187429702,0.290533018,0.158283273,0.100417656,0,0.083412968,0.403591054,0,0,0.45672817,0.244082823,0,6,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,4,0,0,0,0,0,0,0
Cc1ccc(P(=O)(c2cccc(N3C(=O)c4ccccc4C3=O)c2)c2cccc(N3C(=O)c4ccc(C(C)C)cc4C3=O)c2)cc1,2.9,2.9,2.9,0,0.388888889,0.446546712,0.646775458,0.620809919,0.644664309,0.650742651,0.749090274,0.905831332,0.726249876,0.058358108,0.02320649,0.531474796,0.744237466,0.299364304,0.770500545,0.441061261,0.601618836,0.699299215,0.569897671,0.592950358,0.407654128,0.703853577,0.817217744,0.359598604,0.499789275,0.391977916,0.676256698,0.355494857,0.620616529,0.3574486,0.547777687,0.805582485,0.516686461,0.550582281,0.340670931,0.344950628,0.650364999,0.636725663,0.731636945,0.823391503,0.63089762,0.59247489,0.465447719,0.486546913,0.304102452,0.5918843,0.560772576,0.499421662,0.670405443,0.747164375,0.285830747,0.676869474,0.403790832,0.404528315,0.204051117,0.214285714,0.291920894,0.577959648,0,0.408050944,0.29211363,0.761235075,0.575997737,0.569206901,0.335617551,0.331898771,0.238453903,0.356069873,0.001930769,0.431895495,0.215601881,0.205353204,0,0,0.442565903,0,0,0.452700971,0.272989852,0,8,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0
Cc1cc(NC=O)ccc1-c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccccc5C4=O)c2C)C3=O)cc1C,3.67,4.18,3.925,0,0.384444444,0.25516955,0.40465317,0.480609341,0.718202803,0.56847669,0.385663393,0.228589993,0.578992978,0.457858606,0.29898416,0.795639583,0.721803704,0.267913364,0.185222248,0.44191017,0.723949312,0.558697304,0.49438992,0.285530352,0.500201725,0.570631425,0.503085871,0.346023132,0.498991379,0.669126809,0.446726239,0.420445251,0.469633858,0.25879179,0.715447222,0.477545315,0.542553611,0.480701369,0.8105067,0.434962721,0.405188581,0.54059402,0.433368117,0.415019641,0.515904109,0.583818394,0.473537881,0.290591539,0.754841608,0.493053718,0.41269678,0.62189063,0.392061003,0.338845775,0.633509729,0.49551905,0.564227087,0.374496222,0.973072706,0.357142857,0,0.579433317,0,0.631088827,0.539618621,0.687703104,0.716188151,0.602270352,0.262374998,0.392233255,0.479701189,0.356069873,0.232989574,0.350126768,0.330239098,0.232801899,0.098211282,0.166825936,0.720154928,0,0,0.373669199,0.507545885,0,11,0,0,0,2,0,0,0,2,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,6,0,0,0,0,0,0,1
Cc1cc(NC=O)ccc1-c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccccc5C4=O)c2C)C3=O)cc1C,2.56,2.73,2.645,0,0.384444444,1,0.40465317,0.480609341,0.718202803,0.56847669,0.385663393,0.228589993,0.578992978,0.457858606,0.29898416,0.795639583,0.721803704,0.267913364,0.185222248,0.44191017,0.723949312,0.558697304,0.49438992,0.285530352,0.500201725,0.570631425,0.503085871,0.346023132,0.498991379,0.669126809,0.446726239,0.420445251,0.469633858,0.25879179,0.715447222,0.477545315,0.542553611,0.480701369,0.8105067,0.434962721,0.405188581,0.54059402,0.433368117,0.415019641,0.515904109,0.583818394,0.473537881,0.290591539,0.754841608,0.493053718,0.41269678,0.62189063,0.392061003,0.338845775,0.633509729,0.49551905,0.564227087,0.374496222,0.973072706,0.357142857,0,0.579433317,0,0.631088827,0.539618621,0.687703104,0.716188151,0.602270352,0.262374998,0.392233255,0.479701189,0.356069873,0.232989574,0.350126768,0.330239098,0.232801899,0.098211282,0.166825936,0.720154928,0,0,0.373669199,0.507545885,0,11,0,0,0,2,0,0,0,2,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,6,0,0,0,0,0,0,1
