smile,tg_min,tg_max,tg_mean,VR3_A,AATS3v,AATS3are,AATS6are,AATS3i,ATSC7d,ATSC7v,ATSC3i,MATS1dv,MATS2d,MATS3d,MATS4d,MATS8d,MATS3s,MATS4are,MATS5p,MATS6p,MATS7p,GATS5d,GATS2s,GATS4m,GATS5v,GATS1are,GATS7are,GATS3p,GATS5i,BCUTd-1l,BCUTs-1l,BCUTi-1h,NssCH2,SdO,ETA_shape_y,AETA_beta_ns_d,ETA_dAlpha_B,CIC5,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SlogP_VSA2,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,MID_N,n6ARing,RotRatio,JGI3,JGI4,JGI6,JGI7,c1cc(Cl)ccc1Cl,C1CC(=O)NC1=O,c1cc(C)cc2ccccc12,c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1,N1C(=O)CC(C2C=C(C)C3C(=O)NC(=O)C3C2)C1=O,C1CCCCC1,OC=O,N1C(=O)N(C=O)C(=O)C1,CCCCCCC,N1C(=O)C2ON(C)CC2C1=O,c1ccccc1C,c1cccc(S(=O)(=O)O[Na])c1,C(C)(C)CCCCCCCCC(C)C,C(F)(F)F,N1C(=O)c2cc(Cl)c(C=O)cc2C1=O,N1C(=O)CCC1=O,CCCCCCCCCCCCCC,c1ccc2c(c1)Sc1ccccc1S2,C1CC(C)CC(C)(C)C1,c1ccc2c(c1)Cc1ccccc1-2,c1ccc([Si](C)(C)c2ccc3c(c2)C(=O)NC3=O)cc1,c1cc2c(cc1C)-c1cc(C)ccc1S2(=O)=O,c1ccccn1,n1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,c1ccc(C2(c3ccccc3)NC(=O)c3ccccc32)cc1,N1C(=O)NC(C)(C)C1=O,CC(C)CCCC,C1CC(C)(C)CC(C)(C)C1,N,c1cc2ccccc2c2c1C(=O)NC2=O,c1nc2ccccc2o1,N1C(=O)c2cccc3cccc(c23)C1=O,CCC[Si](C)(C)O[Si](C)(C)CCC,N1C(=O)C2C3C=CC(O3)C2C1=O,N1C(=O)c2ccc([Si](C)(C)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,N1C(=O)C2CCC(C3CCC4C(=O)NC(=O)C4C3)CC2C1=O,CCCCCCCCC,CCCCC,c1cccc(P(=O)(c2ccccc2)c2cc(C)cc(C)c2)c1,C1OCCO1,CCCCCCCCCCC,c1c(C)cc(C)cc1C,c1ccc2c(c1)-c1ccccc1C2,C=O,CCC,CCCCCCCCCCCC,N1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,C(=O)CCCCCCCCCC,c1nnco1,CCCC,c1cc2ccccc2o1,c1ccc(O)cc1,c1cnc(C#N)c(C#N)n1,C(C#N)S(C)(=O)=O,c1ccc2[nH]cnc2c1,c1ccc2c3c(cccc13)C(=O)N(C)C2=O,c1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccccc21,c1ncncn1,C(C)(C)CCCCC(C)C,CC#C,N1C(=O)c2cc3c(cc2C1=O)C(C)(C)c1cc2c(cc1O3)C(=O)NC2=O,CCCCCCCCCC,c1cnc2cc(S(=O)(=O)c3ccc4nccnc4c3)ccc2n1,N1C(=O)C2OC3C(=O)NC(=O)C3C2C1=O,c1ccc2c(C)cc(=O)oc2c1,C(=O)CCCCC,c1ccc(C)cc1C,C1CCCCCCCCCCC1,C,c1c(C)cccc1C,c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,CCCCCCCC,c1nc2ccccc2[nH]1,CCCC#N,c1ccc(C)c(C)c1,c1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1,c1cccc(P(=O)(c2ccc(C)cc2)c2ccccc2)c1,c1ccc2c(c1)C(=O)N(C)C2=O,c1sccc1,c1cnc2ccccc2n1,c1ccc(N=Nc2ccc(N)cc2)cc1,O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,N1C(=O)N(C=O)C(=O)C1(C)C,c1ccc2ocnc2c1,C(=O)C1=C(C)NC(=S)N(C=O)C1,O[Si](C)(C)C,CCCCCC,c1cccc2c1C(=O)NC2=O,N1C(=O)NC(=O)C1=O,c1ccc2ncoc2c1,CC#N,CC(C)CCC,c1c(C)c(C)cc(C)c1C,c1nc2ccccc2oc1=O,CO,C1CC2CCC1C2,C12CC3CC(CC(C3)C1)C2,c1nc2cc(C)ccc2[nH]1,n1ncc2ccccc2c1=O,CC(C)CCCCCCCCCCCC,N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,c1cccc(O)c1,c1cc(C)cc(C)c1,c1cccc(C)c1,c1ccc(N=Nc2ccc(C)cc2)cc1,c1ccc(N=Nc2ccc(C#N)cc2)cc1,c1cccc(S(=O)(=O)c2ccccc2)c1,c1c[nH]cn1,c1ccc(C2NC(=O)c3ccccc32)cc1,C(=O)CC,CC(C)(C)C,CC,N1C(=O)c2ccc(C#Cc3ccccc3)cc2C1=O,c1ccc(N=Nc2ccccc2)cc1,ON1C(=O)c2ccccc2C1=O,n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O,c1cc2c(cc1)C(=O)NC2=O
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(O)cc3O)C4=O)ccc21,263.0,263.0,263.0,0.0698100766045592,0.6875501711410065,0.7742879763804473,0.4835125816271572,0.3388993412373056,0.4366864259733817,0.4961786880579755,0.598759892050186,0.3352303576306893,0.3087335043039837,0.2402206696657192,0.3937114523953033,0.6939663649697239,0.1043420005602043,0.2635525350618861,0.8706457711338896,0.5393923265837051,0.3266651756720653,0.2551283532559949,0.6282885963536022,0.521733468514394,0.4015498662942702,0.4735177736283409,0.1839232527773695,0.4204625233744808,0.0426976038671172,0.9992229752446632,0.9998499154620096,0.0007940494306817,0.0,0.0912544912635094,0.8639674446623452,0.6,0.6466450513820965,0.0205944297745451,0.2874540024117407,0.0707970028679594,0.1516806288954234,0.2531264497762612,0.0597464921441524,0.2913250340903158,0.0,0.0,0.0179059409822688,0.0,0.0970062033624022,0.6017545196018692,0.5948580750407851,0.4709967146673949,0.4845882163059644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(C3CCC(CC5CCCCC5)CC3)C4=O)ccc21,240.0,240.0,240.0,0.1122956314749794,0.2388014356063731,0.1820244808075641,0.1802342042767808,0.5891917179844608,0.5427627494168981,0.5629149809372461,0.605426123071618,0.7059865780110499,0.4644202912709922,0.504068877153038,0.6266356483020277,0.7382646006070072,0.6297515479325058,0.5701508521974091,0.8445195040249858,0.4275930838519921,0.5451502945762967,0.2338657443162617,0.2086304946784147,0.2992734805754964,0.289033699996942,0.1910157200998175,0.1376869137718323,0.3836552882344329,0.1285070941813694,0.9992242065382532,0.7969929860612326,0.0007906960394246,0.2941176470588235,0.0974546948893414,0.5924796074805806,0.1722222222222213,0.4210202536437623,0.3086044098033993,0.0910794452724952,0.0705107715510224,0.2914682798368526,0.2605918597851628,0.1721696831351059,0.2970894125926237,0.1388888888888889,0.0,0.0183712520755545,0.4,0.1821823819245115,0.4547204366600492,0.4171377725048218,0.3861439505952365,0.4090633371971027,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(Cc5ccccc5)cc3)C4=O)ccc21,260.85,271.0,266.7125,0.1122956314749794,0.599516767726436,0.4630012154957099,0.3209372572824023,0.2774316310145881,0.4788275477462353,0.5201035728818617,0.5695308074187888,0.4762650030430748,0.3055475857390708,0.2916238275620288,0.5221053230832081,0.6759083757707237,0.3357473960817728,0.4604935812278037,0.8789345119157295,0.4600521782595376,0.4127354686401497,0.2490780033196562,0.5231371318773237,0.4431937552922287,0.3343289109098659,0.1935212900342452,0.1305582888263081,0.4342883384217729,0.1047788889581124,0.9992241752437644,0.9738153743029224,0.0007939053201528,0.0294117647058823,0.0958443545453777,0.5924796074805806,0.1722222222222213,0.4210202536437623,0.0327985363076089,0.0910794452724952,0.0,0.1516806288954234,0.1484947988814353,0.0919884402152601,0.1426435788591717,0.1388888888888889,0.1,0.0183712520755545,0.0,0.1821823819245115,0.4547204366600492,0.4171377725048218,0.3861439505952365,0.4090633371971027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccccc5)cc3)C4=O)ccc21,285.85,285.85,285.85,0.0931164485714722,0.6512695797544951,0.5037315136425806,0.318357300290359,0.2680886105885243,0.4761970404359353,0.5541925109096458,0.6156085543870953,0.4539015274405846,0.3210538997881117,0.2003285722385776,0.3828477882647675,0.5534811563511584,0.3252834522974544,0.372498076580969,0.7750067077502832,0.4924827170821884,0.5263198938784768,0.1839798302147492,0.5471340390577428,0.5263687664750678,0.4657507227106039,0.1976716661026547,0.1716016522849706,0.37462444843629,0.1524478797498126,0.9992241856396422,0.9998498868750696,0.0007936791486029,0.0,0.0954898157323072,0.6336004134933461,0.1771428571428562,0.4330494037478695,0.0173639309863812,0.0910794452724952,0.0,0.1516806288954234,0.1484947988814353,0.0873173144770042,0.1092468877838684,0.1388888888888889,0.14,0.0184055161293338,0.0,0.13058527375708,0.4547204366600492,0.2710662909684124,0.4402230759753368,0.4261803324771864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5cccc(OCCCCCCOc6ccc(/C=C/c7ccc(F)cc7)cc6)c5)cc3OCCCCCCOc3ccc(/C=C/c5ccc(F)cc5)cc3)C4=O)ccc21,124.0,124.0,124.0,0.5312813977768569,0.3685685070267782,0.3200943907775726,0.2464793111701779,0.5224191318645364,0.4030779279895293,0.4564949635119915,0.6908208860221984,0.5658538665762214,0.4072002914919811,0.5786271699751236,0.6617468250388894,0.5339126944441589,0.4457721482747659,0.3264837848509339,0.8073572836967188,0.4469849038149428,0.5321366462101853,0.2889029760762374,0.6319941175758295,0.4909798628882071,0.3015309269956163,0.2119982898338581,0.2528751730860312,0.3014542561164409,0.0672970908386899,0.9992224430943928,0.9082165017487452,0.995046905223682,0.3529411764705882,0.112183592556799,0.2709571325169099,0.5358024691358021,0.3854501861316187,0.4404378451025627,0.455397226362476,0.0,0.1516806288954234,0.4192419872398761,0.5160830876881302,0.2549094048290263,0.2222222222222223,0.3601272991002799,0.0190701163542676,0.0,0.5745752045311515,0.0,0.3122349102773233,0.1256312305287792,0.2417593512916437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(C5(c6ccccc6)c6ccccc6-c6ccccc65)cc3)C4=O)ccc21,373.0,373.0,373.0,0.2222410583922976,0.7322753643777936,0.370441104527512,0.1931370332867885,0.139918527514161,0.693843190368311,0.5498387211776501,0.7042036894413437,0.4786412583207896,0.6105288390618975,0.2971230825085461,0.0006668764647967,0.9169196978374176,0.4254665256659963,0.4281861840794498,0.5435188387056329,0.1846883846371834,0.4965316649061075,0.4159434775922123,0.5130073963207886,0.3736271730968423,0.586639040440595,0.1645821081239947,0.0840076814467362,0.2525811657206913,0.2439428744712196,0.9992240888898324,0.7704977463566038,0.0007967729390792,0.0,0.1042930310382755,0.5286713309733052,0.1291666666666659,0.3157651902328232,0.1106950600381758,0.0910794452724952,0.0,0.1516806288954234,0.1484947988814353,0.0606216160554872,0.2722471864391254,0.0833333333333333,0.14,0.0185385274190895,0.0,0.1054009709610715,0.5841407852753706,0.2727569331158227,0.2123831983943047,0.3887060514130861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccc(C(c5ccccc5)c5ccccc5)cc3)C4=O)ccc21,269.0,269.0,269.0,0.1178063274104499,0.6146781756407825,0.3888233390180695,0.2286605077526324,0.2403439332667361,0.5698552025272974,0.5371069468207263,0.6025675695396404,0.4502446693181361,0.3758446440366999,0.2984577930260481,0.3264716684148578,0.7771381092290677,0.3892913702694598,0.4755861546328506,0.7207233027025652,0.321999921499786,0.4738250144347146,0.27559952354399,0.5442573519234677,0.3946114275955914,0.4491823285980532,0.1821364238536322,0.0956250245423279,0.3735751449904568,0.1743483141255383,0.999224129707649,0.8471453483267819,0.0007953275146883,0.0,0.1000292043440867,0.5557818591387503,0.1476190476190477,0.360874503123226,0.1660425900572645,0.0910794452724952,0.0690644015757935,0.1516806288954234,0.1484947988814353,0.0909324240832309,0.1386604221379122,0.1388888888888889,0.1600000000000001,0.0184775999449091,0.0,0.189348646947766,0.4728756178481952,0.2500271886895043,0.2801173339151489,0.3862041096910477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccccc5)C6=O)cc4)cc3)ccc21,209.0,238.0,219.8333333,0.2394865431616547,0.6402892814150566,0.5094604002594081,0.2800977974068619,0.269042180681101,0.4759366265445495,0.568579263114983,0.6149283074440428,0.4302548756640342,0.3046572153509061,0.2996036089456684,0.310477808450986,0.56582084143373,0.34483539325662,0.2913564864876161,0.6675820317401369,0.3812657473180897,0.6228131335249361,0.2992419720003113,0.6101012002903121,0.754093215448544,0.4244368866119095,0.2431901360708506,0.1592100383061153,0.4895859490729631,0.1447094949037148,0.9992241168666228,0.3097330808530995,0.0007961268614753,0.0,0.0938149531348253,0.5132116664727754,0.4325581395348835,0.2956301255893177,0.1686781867248403,0.1821588905449904,0.1142646179319219,0.1516806288954234,0.1484947988814353,0.0533431665759519,0.0294135343540438,0.3316352220578236,0.18,0.017883130171899,0.0,0.2313224849411129,0.3522409489703073,0.4229639854435937,0.4320576798297083,0.3520343468495934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5cccc(S(=O)(=O)c7ccccc7)c5)C6=O)cc4)cc3)ccc21,209.0,231.0,215.5,0.2643332790471544,0.6713702603791606,0.5119118335030293,0.3073716347509618,0.2185788817458842,0.4776800397992561,0.593706432661166,0.5569870777872397,0.2847891581518894,0.2666993858717725,0.3138545548935685,0.4295360552541934,0.5125823908296833,0.4530903118202697,0.1758016739169446,0.6824813759498594,0.3662561757519086,0.661593077283722,0.2684222533465801,0.6625503538690718,0.7937289003556125,0.407056657382461,0.1995820615556092,0.1619812860378301,0.5728881273507022,0.1603391658556864,0.9089968545706152,0.022305074527663,0.0007994752370406,0.0,0.248452905468154,0.4174267676244719,0.3576923076923075,0.2444633730834748,0.1514774505785563,0.1821588905449904,0.1142646179319219,0.1516806288954234,0.234734226115067,0.0800388649974689,0.361930132149373,0.2500000000000001,0.12,0.018350840318206,0.0,0.2540879563951317,0.3742758039018274,0.3391750174784428,0.4901373925929367,0.3969368897982335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5cccc(Oc7cccc(Oc8ccccc8)c7)c5)C6=O)cc4)cc3)ccc21,167.0,214.0,190.5,0.265201513582978,0.6008547403944139,0.5244748155907968,0.2906060891583681,0.3107302630321555,0.4923309631045087,0.5804233100047329,0.6280899997386202,0.4527688092046266,0.2960190647924506,0.3782844295961062,0.3777052574521355,0.5674643652996006,0.2866254962727416,0.3783314214244879,0.6645309053799014,0.3293410461636158,0.6136290963888507,0.3024907842845971,0.6569674229782239,0.6686542318401965,0.4055120335140105,0.300007771810129,0.2438849578628052,0.4364362623344245,0.1863011100122656,0.9992239996181044,0.3097283498032397,0.0008007317936469,0.0,0.1018092896428133,0.4458182372431948,0.5438596491228074,0.3087958396843894,0.1250203031019408,0.3643177810899808,0.2558586236678407,0.1516806288954234,0.1484947988814353,0.0800388649974689,0.0,0.3871907776133793,0.3000000000000002,0.0184595107638448,0.0,0.293314614900518,0.2812063675337033,0.278528435619059,0.3519530978269851,0.2776459457920966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccccc7)cc5)C6=O)cc4)cc3)ccc21,212.0,212.0,212.0,0.2512462930079074,0.6176378932692709,0.5180847519229732,0.2633167630978072,0.292988013698225,0.5257814730716097,0.5887590805491222,0.6215369223924169,0.4430750817752645,0.2749783137002654,0.3182573186501548,0.3181285587425295,0.5991271165388906,0.3275440323987296,0.2292975323892731,0.6586642808757647,0.341647663457447,0.6217865640404008,0.2798921413544996,0.6357819648081,0.7502780492655781,0.4462605199153295,0.2753551772718527,0.1056836727039152,0.4593501809872206,0.1613498469769695,0.9992240598556704,0.3097307063495637,0.0007984181053464,0.0,0.09816911148697,0.4748283434275554,0.4960000000000005,0.303134582623509,0.1436044022116872,0.2732383358174856,0.1142646179319219,0.1516806288954234,0.1484947988814353,0.0800388649974689,0.0,0.3316352220578236,0.2600000000000002,0.0183604305393104,0.0,0.2666688748302473,0.2766013271040686,0.4272365415986935,0.4240973471194218,0.3902286575509258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc(Oc8ccccc8)c7)cc5)C6=O)cc4)cc3)ccc21,178.0,178.0,178.0,0.2651403786653341,0.6008547403944139,0.5244748155907968,0.2627431125749506,0.3107302630321555,0.5221523144495168,0.585482644122215,0.6280899997386202,0.4527688092046266,0.2735315268099122,0.3475805461188245,0.3297058229287397,0.5981660519386357,0.297197545986957,0.2997035030767363,0.6554194405691329,0.3170712971553907,0.6170694241073035,0.2886950352111914,0.6582868147486103,0.7055838590043182,0.4432520005847646,0.300007771810129,0.1853044890494164,0.4364362623344245,0.1744709942261509,0.9992240021095516,0.3097283503543478,0.0008007256705022,0.0,0.1004870689764478,0.4458182372431948,0.5438596491228074,0.3087958396843894,0.1250203031019408,0.3643177810899808,0.1850616207998813,0.1516806288954234,0.1484947988814353,0.0800388649974689,0.0,0.3594129998356014,0.3200000000000003,0.0183759038448441,0.0,0.293314614900518,0.2602969947721224,0.3536325353769126,0.3737379130752701,0.3231007381817175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(Sc8ccc(Oc9ccccc9)cc8)cc7)cc5)C6=O)cc4)cc3)ccc21,186.0,186.0,186.0,0.3139644521275438,0.6169868340401751,0.4667650629575184,0.2231026587069542,0.2594894974943074,0.5698552025272974,0.6436852011204923,0.6170012367353882,0.4293984928806157,0.2313885979195233,0.343091850905274,0.2933006522108897,0.6161571456150814,0.3653538155428192,0.2183596287452423,0.5833664459185212,0.3357420162802905,0.6854521423382041,0.2794896417382631,0.6870855708574857,0.8317088045882441,0.4594779516530352,0.2904058759620387,0.115940747228754,0.5049894228231627,0.2092370789166951,0.9992239446138242,0.3091460776744208,0.0008023586043304,0.0,0.1015542482227171,0.4040923015223162,0.5812500000000006,0.198626490630323,0.3782081217971012,0.3643177810899808,0.2285292358638439,0.1516806288954234,0.1484947988814353,0.1960310363115753,0.0,0.3854926663378694,0.4200000000000004,0.0183740571717986,0.0,0.314120192763606,0.1724184517034019,0.4330831973898873,0.4250765324830803,0.3589871949033377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(Oc8ccccc8)cc7)cc5)C6=O)cc4)cc3)ccc21,201.0,201.0,201.0,0.2671974256247097,0.6008547403944137,0.5244748155907968,0.2465003814550299,0.3107302630321573,0.5480149479476875,0.6056879596141008,0.6280899997386202,0.4527688092046266,0.2510439888273739,0.3322286043801836,0.3043080638848068,0.6086387833039928,0.3119064847197786,0.1822135101433144,0.6517506891157376,0.3083967596045156,0.6128579075941694,0.279497869162254,0.6596062065189965,0.7481726766685495,0.4635601375802423,0.300007771810129,0.1197182406540786,0.4364362623344245,0.1740712000568715,0.9992240022345698,0.3097283510044562,0.0008007256596993,0.0,0.1002115079043206,0.4458182372431948,0.5438596491228074,0.3087958396843894,0.1771120960610822,0.3643177810899808,0.1142646179319219,0.1516806288954234,0.1484947988814353,0.1113633673665461,0.0,0.3871907776133793,0.3000000000000002,0.018373688884434,0.0,0.293314614900518,0.2184782492489608,0.4305037904231833,0.4246531009744713,0.3725995464855011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
