smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,AATS7d,AATS3i,MATS3dv,MATS5d,MATS7d,MATS3m,MATS6m,MATS1v,MATS7v,MATS7are,MATS7p,MATS1i,MATS3i,GATS8d,GATS3s,GATS7m,GATS8m,GATS5v,GATS6v,GATS7v,GATS8v,GATS7p,GATS8p,GATS1i,GATS7i,AXp-1d,SaaaC,MINdO,AETA_beta_ns_d,IC1,IC2,IC5,BIC0,MIC0,MIC5,PEOE_VSA8,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,AMID_N,JGI10,PetitjeanIndex,C1=CC=CC=C1,CN,COC1=CC=C2CNCC2=C1,C=O,CC=O,O=CC1=CC=CC=C1,COC1=CC=C(C)C=C1,CC(C)=O,OC1=CC=C2CNCC2=C1,NC1=CC=C(S)C=C1,N#CC1=CC=CC=C1O,CC1=CC=C2CN(C)CC2=C1,NC1=CC=C(O)C=C1,CC1=CC(C)=CC(C)=C1,C1=CC=C(C2=CC=C3CNCC3=C2)C=C1,O=C1NCC2=CC=C(O)C=C12,OC1=CC=C(C2=CC=CC=C2)C=C1,CC1=CC=CC(N)=C1,CC1=CC=C(O)C=C1C,O=C1NCC2=CC(O)=CC=C12,CSC1=CC=C(N)C=C1,COC1=CC=CC(O)=C1,COC1=CC=C(N)C=C1,CCC1=CC=C(O)C=C1,CCC1=CC=C(N)C=C1,CN1CC2=CC=C(O)C=C2C1,NC1=CC=CC=C1,CC1=CC=C(O)C=C1,O=CC1=CC=C2CNCC2=C1
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.004,0.0045,0.00425,0,0.666666667,0.387813653,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0039,0.0042,0.00405,0,0.777777778,0.232688192,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0033,0.0045,0.0039,0,0.555555556,0.310250922,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0035,0.0035,0.0035,0,0.555555556,0.279385609,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0035,0.0035,0.0035,0,0.888888889,0.279385609,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0033,0.0033,0.0033,0,0.444444444,0.310250922,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0033,0.0033,0.0033,0,0.833333333,0.232688192,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.002,0.0035,0.00275,0,0.888888889,0.232688192,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0027,0.0027,0.0027,0,0.444444444,0.232688192,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0023,0.0026,0.00245,0,0.555555556,0.387813653,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0022,0.0022,0.0022,0,0.382222222,0.232688192,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0022,0.0022,0.0022,0,0.444444444,0.387813653,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0015,0.0015,0.0015,0,0.382222222,0.279385609,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0013,0.0013,0.0013,0,0.382222222,0.310250922,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N([H])C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.0011,0.0011,0.0011,0,0.382222222,0.387813653,0.236998647,0.8553565,0.755175796,0.732044427,0.868035252,0.544095476,0.853817846,0,0.727945769,0.591187778,0.643002457,0.620145639,0.933288709,0.289922702,0.273762814,0.490694465,0.150573279,0.245463197,0.610645202,0.70296048,0.303469139,0.162438288,0.261761846,0.19601724,0.00362521,0.289812305,0.337236957,0.297804484,0.420882036,0,0.49403323,0.313489976,0.516833608,0.776734006,0.890911029,0.518023712,0,0.184728751,0.071428571,0.06241088,0,0,1,0.085191466,0.477408305,1,4,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.02,0.02,0.02,0,0.777777778,0.077562731,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.006,0.006,0.006,0,0.6,0.077562731,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0043,0.0043,0.0043,0,0.4,0.457859778,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.004,0.004,0.004,0,0.6,0.310250922,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.004,0.004,0.004,0,0.6,0.232688192,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.004,0.004,0.004,0,0.6,0.155125461,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.004,0.004,0.004,0,0.777777778,0.155125461,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0037,0.0037,0.0037,0,0.4,0.387813653,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0037,0.0037,0.0037,0,0.7,0.387813653,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0037,0.0037,0.0037,0,0.777777778,0.387813653,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0035,0.0035,0.0035,0,0.4,0.310250922,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0035,0.0035,0.0035,0,0.4,0.232688192,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0035,0.0035,0.0035,0,0.4,0.155125461,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0035,0.0035,0.0035,0,0.4,0.077562731,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
[H]c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccc([H])cc6C5=O)c3)C4=O)cc2)cc1,0.0035,0.0035,0.0035,0,0.6,0.387813653,0.305718164,0.678662561,0.177774185,0.504548266,0.711019423,0.71443381,0.483146676,0.745863693,0.454034794,0.690718097,0.225258615,0.648300403,0.492913462,0.402425927,0.540121333,0.559815204,0.496878423,0.359668568,0.401604367,0.440744767,0.239454881,0.105311589,0.417495346,0.226269475,0.398208579,0.672723155,0.440567316,0.297804484,1,0.125,0.328805943,0.352945218,0.70389068,0.232809448,0.059794631,0.356589944,0.222801701,0.233915771,0.136935552,0.712097725,0.320395601,0.554431189,0,0.181418619,0.35829389,1,5,6,1,4,4,4,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,1,2,2,0
